ProductId,ListPrice,BasePriceInStock,PriceInStock06211,PriceInStock11975,PriceInStock05229,PriceInStock04939,PriceInStock50465,PriceInStock60426,InStockDiscCriteria,InStockMarkUpCriteria,BasePriceOutStock,PriceOutStock06211,PriceOutStock11975,PriceOutStock05229,PriceOutStock04939,PriceOutStock50465,PriceOutStock60426,OutStockDiscCriteria,OutStockMarkUpCriteria,BuyingPrice66226,Timestamp
"RUNUVKRF0175S            ",225.00,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,2026-05-18 16:20:58.000
"RUNUVKRF0176S            ",225.00,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,2026-05-18 16:20:58.000
"RUNUVKRF0177S            ",225.00,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,2026-05-18 16:20:58.000
"RUNUVKRF0178S            ",225.00,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,2026-05-18 16:20:58.000
"RUNUVKRF0179S            ",225.00,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,2026-05-18 16:20:58.000
"RUNUVKRF0209A            ",225.00,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,2026-05-18 16:20:58.000
"RUNUVKRF0210A            ",225.00,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,2026-05-18 16:20:58.000
"RUNUVKRF0228S            ",225.00,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,2026-05-18 16:20:58.000
"RUNUVKRF0261A            ",230.00,0.00,188.60,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,188.60,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,2026-05-18 16:20:58.000
"RUNUVKRF0289A            ",225.00,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,2026-05-18 16:20:58.000
"RUNUVKRF0407S            ",230.00,0.00,188.60,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,188.60,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,2026-05-18 16:20:58.000
"RU000KOE0001S            ",225.00,0.00,168.75,144.00,144.00,202.50,123.75,168.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,168.75,144.00,144.00,202.50,123.75,168.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,96.09,2026-05-18 16:20:58.000
"RU000KOE0028S            ",223.00,0.00,121.80,142.72,142.72,200.70,122.65,121.80,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,121.80,142.72,142.72,200.70,122.65,121.80,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,95.23,2026-05-18 16:20:58.000
"RU000KOE0036S            ",225.00,0.00,168.75,144.00,144.00,202.50,123.75,168.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,168.75,144.00,144.00,202.50,123.75,168.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,96.09,2026-05-18 16:20:58.000
"RU000KOE0045S            ",225.00,0.00,133.93,144.00,144.00,202.50,123.75,133.93,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,133.93,144.00,144.00,202.50,123.75,133.93,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,96.09,2026-05-18 16:20:58.000
"RU000KOE0066S            ",228.00,0.00,171.00,145.92,145.92,205.20,125.40,171.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,171.00,145.92,145.92,205.20,125.40,171.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,97.37,2026-05-18 16:20:58.000
"RUNUVKOE0001S            ",225.00,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,2026-05-18 16:20:58.000
"RUNUVKOE0028S            ",223.00,0.00,182.86,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,182.86,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,2026-05-18 16:20:58.000
"RUNUVKOE0036S            ",225.00,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,184.50,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,2026-05-18 16:20:58.000
"RUNUVKOE0066S            ",228.00,0.00,186.96,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,186.96,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,2026-05-18 16:20:58.000
"RU000KRF0001A            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0002S            ",245.00,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,104.63,2026-05-18 16:20:58.000
"RU000KRF0003A            ",230.00,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,98.22,2026-05-18 16:20:58.000
"RU000KRF0004S            ",230.00,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,98.22,2026-05-18 16:20:58.000
"RU000KRF0005A            ",230.00,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,98.22,2026-05-18 16:20:58.000
"RU000KRF0006S            ",230.00,0.00,137.20,147.20,147.20,207.00,126.50,137.20,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,137.20,147.20,147.20,207.00,126.50,137.20,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,98.22,2026-05-18 16:20:58.000
"RU000KRF0038S            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0039A            ",230.00,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,98.22,2026-05-18 16:20:58.000
"RU000KRF0040A            ",230.00,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,98.22,2026-05-18 16:20:58.000
"RU000KRF0041A            ",235.00,0.00,176.25,150.40,150.40,211.50,129.25,176.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,176.25,150.40,150.40,211.50,129.25,176.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,100.36,2026-05-18 16:20:58.000
"RU000KRF0042S            ",230.00,0.00,137.20,147.20,147.20,207.00,126.50,137.20,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,137.20,147.20,147.20,207.00,126.50,137.20,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,98.22,2026-05-18 16:20:58.000
"RU000KRF0044S            ",230.00,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,98.22,2026-05-18 16:20:58.000
"RU000KRF0045S            ",235.00,0.00,176.25,150.40,150.40,211.50,129.25,176.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,176.25,150.40,150.40,211.50,129.25,176.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,100.36,2026-05-18 16:20:58.000
"RU000KRF0047S            ",235.00,0.00,139.66,150.40,150.40,211.50,129.25,139.66,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,139.66,150.40,150.40,211.50,129.25,139.66,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,100.36,2026-05-18 16:20:58.000
"RU000KRF0048A            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0049S            ",235.00,0.00,176.25,150.40,150.40,211.50,129.25,176.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,176.25,150.40,150.40,211.50,129.25,176.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,100.36,2026-05-18 16:20:58.000
"RU000KRF0054S            ",230.00,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,98.22,2026-05-18 16:20:58.000
"RU000KRF0084A            ",239.00,0.00,179.25,152.96,152.96,215.10,131.45,179.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,179.25,152.96,152.96,215.10,131.45,179.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.07,2026-05-18 16:20:58.000
"RU000KRF0099A            ",230.00,0.00,137.20,147.20,147.20,207.00,126.50,137.20,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,137.20,147.20,147.20,207.00,126.50,137.20,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,98.22,2026-05-18 16:20:58.000
"RU000KRF0131A            ",253.00,0.00,189.75,161.92,161.92,227.70,139.15,189.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,189.75,161.92,161.92,227.70,139.15,189.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,108.04,2026-05-18 16:20:58.000
"RU000KRF0132S            ",255.00,0.00,191.25,163.20,163.20,229.50,140.25,191.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,191.25,163.20,163.20,229.50,140.25,191.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,108.90,2026-05-18 16:20:58.000
"RU000KRF0133A            ",256.00,0.00,192.00,163.84,163.84,230.40,140.80,192.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,192.00,163.84,163.84,230.40,140.80,192.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,109.33,2026-05-18 16:20:58.000
"RU000KRF0142A            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0150S            ",230.00,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,98.22,2026-05-18 16:20:58.000
"RU000KRF0180S            ",239.00,0.00,179.25,152.96,152.96,215.10,131.45,179.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,179.25,152.96,152.96,215.10,131.45,179.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.07,2026-05-18 16:20:58.000
"RU000KRF0184A            ",235.00,0.00,176.25,150.40,150.40,211.50,129.25,176.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,176.25,150.40,150.40,211.50,129.25,176.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,100.36,2026-05-18 16:20:58.000
"RU000KRF0185A            ",248.00,0.00,186.00,158.72,158.72,223.20,136.40,186.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,186.00,158.72,158.72,223.20,136.40,186.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,105.91,2026-05-18 16:20:58.000
"RU000KRF0186A            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0188A            ",233.00,0.00,138.84,149.12,149.12,209.70,128.15,138.84,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,138.84,149.12,149.12,209.70,128.15,138.84,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,99.50,2026-05-18 16:20:58.000
"RU000KRF0189S            ",233.00,0.00,174.75,149.12,149.12,209.70,128.15,174.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,174.75,149.12,149.12,209.70,128.15,174.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,99.50,2026-05-18 16:20:58.000
"RU000KRF0190S            ",239.00,0.00,179.25,152.96,152.96,215.10,131.45,179.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,179.25,152.96,152.96,215.10,131.45,179.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.07,2026-05-18 16:20:58.000
"RU000KRF0191S            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0208S            ",240.00,0.00,142.94,153.60,153.60,216.00,132.00,142.94,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,142.94,153.60,153.60,216.00,132.00,142.94,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0212S            ",255.00,0.00,191.25,163.20,163.20,229.50,140.25,191.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,191.25,163.20,163.20,229.50,140.25,191.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,108.90,2026-05-18 16:20:58.000
"RU000KRF0213S            ",255.00,0.00,191.25,163.20,163.20,229.50,140.25,191.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,191.25,163.20,163.20,229.50,140.25,191.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,108.90,2026-05-18 16:20:58.000
"RU000KRF0215A            ",230.00,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,98.22,2026-05-18 16:20:58.000
"RU000KRF0216A            ",230.00,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,98.22,2026-05-18 16:20:58.000
"RU000KRF0217S            ",235.00,0.00,176.25,150.40,150.40,211.50,129.25,176.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,176.25,150.40,150.40,211.50,129.25,176.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,100.36,2026-05-18 16:20:58.000
"RU000KRF0230A            ",235.00,0.00,176.25,150.40,150.40,211.50,129.25,176.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,176.25,150.40,150.40,211.50,129.25,176.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,100.36,2026-05-18 16:20:58.000
"RU000KRF0231A            ",230.00,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,172.50,147.20,147.20,207.00,126.50,172.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,98.22,2026-05-18 16:20:58.000
"RU000KRF0271S            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0272A            ",245.00,0.00,147.00,156.80,156.80,220.50,134.75,147.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,147.00,156.80,156.80,220.50,134.75,147.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,104.63,2026-05-18 16:20:58.000
"RU000KRF0273S            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0274S            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0275S            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0276A            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0277S            ",245.00,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,104.63,2026-05-18 16:20:58.000
"RU000KRF0278S            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0279S            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0280A            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0281S            ",245.00,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,104.63,2026-05-18 16:20:58.000
"RU000KRF0283S            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0284S            ",245.00,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,104.63,2026-05-18 16:20:58.000
"RU000KRF0285S            ",245.00,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,104.63,2026-05-18 16:20:58.000
"RU000KRF0287S            ",230.00,0.00,133.00,147.20,147.20,207.00,126.50,133.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,133.00,147.20,147.20,207.00,126.50,133.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,98.22,2026-05-18 16:20:58.000
"RU000KRF0291S            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0294S            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0299S            ",239.00,0.00,179.25,152.96,152.96,215.10,131.45,179.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,179.25,152.96,152.96,215.10,131.45,179.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.07,2026-05-18 16:20:58.000
"RU000KRF0301A            ",255.00,0.00,191.25,163.20,163.20,229.50,140.25,191.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,191.25,163.20,163.20,229.50,140.25,191.25,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,108.90,2026-05-18 16:20:58.000
"RU000KRF0302A            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0304A            ",236.00,0.00,177.00,151.04,151.04,212.40,129.80,177.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,177.00,151.04,151.04,212.40,129.80,177.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,100.78,2026-05-18 16:20:58.000
"RU000KRF0305A            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0355S            ",249.00,0.00,186.75,159.36,159.36,224.10,136.95,186.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,186.75,159.36,159.36,224.10,136.95,186.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,106.34,2026-05-18 16:20:58.000
"RU000KRF0386S            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0402S            ",245.00,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,104.63,2026-05-18 16:20:58.000
"RU000KRF0403A            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0414S            ",245.00,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,183.75,156.80,156.80,220.50,134.75,183.75,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,104.63,2026-05-18 16:20:58.000
"RU000KRF0416A            ",240.00,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,180.00,153.60,153.60,216.00,132.00,180.00,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,102.49,2026-05-18 16:20:58.000
"RU000KRF0420S            ",250.00,0.00,187.50,160.00,160.00,225.00,137.50,187.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,0.00,187.50,160.00,160.00,225.00,137.50,187.50,SC. RUOTINI BASIC,RIC. RUOTINI BASIC,106.76,2026-05-18 16:20:58.000
"RUNUVKRF0001A            ",240.00,0.00,196.80,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,196.80,0.00,0.00,0.00,0.00,0.00,SC. RUOTINI 356KITNUVOLARI,RIC. RUOTINI BASIC,0.00,2026-05-18 16:20:58.000
